TV,Radio,Social Media,Influencer
36.0,11.74323228,1.380873108,Mega
22.0,9.963834215,5.045815917,Nano
80.0,19.32978829,2.659791544,Macro
47.0,9.266865633,4.040010034,Mega
29.0,6.059626048,2.206644363,Mega
75.0,30.5037236,3.850431399,Macro
38.0,6.238737938,2.254929515,Nano
94.0,33.41641605,4.995088425,Mega
52.0,18.25418226,2.745603394,Nano
29.0,11.27808484,3.290785312,Nano
13.0,1.959690199,1.004492215,Nano
55.0,14.4918081,3.340074777,Mega
31.0,20.5097048,1.575745303,Macro
13.0,12.37241338,6.51582713,Micro
65.0,23.90796255,2.558253102,Macro
79.0,33.69096007,7.889353903,Micro
61.0,23.62333336,0.386922712,Mega
82.0,26.01084466,4.803605016,Micro
100.0,41.1538091,4.31660016,Macro
64.0,22.87767837,3.198423532,Macro
93.0,29.08470705,9.310734949,Mega
94.0,17.17127384,1.021301086,Nano
51.0,16.57349003,0.928129377,Macro
39.0,21.75233897,6.362993293,Nano
54.0,21.01929195,4.458744221,Macro
31.0,17.07433788,4.8192763,Mega
25.0,15.66067741,4.894260232,Mega
79.0,25.06755404,3.429945412,Mega
73.0,23.66456112,7.655588185,Micro
59.0,18.73693928,4.166428183,Nano
28.0,7.273574298,2.962681744,Macro
18.0,6.770558288,0.753333515,Macro
20.0,12.92065658,1.865530074,Nano
75.0,23.6025531,4.523740054,Mega
19.0,11.30005574,1.951961716,Mega
95.0,33.33366031,6.90988426,Micro
72.0,33.19821998,2.388289664,Micro
75.0,23.21583157,2.823404512,Macro
41.0,17.41067699,3.407154022,Mega
100.0,29.08925518,2.287391235,Micro
97.0,32.09708248,6.671544862,Micro
43.0,23.36300311,3.930571161,Macro
68.0,23.5828261,4.234526407,Mega
80.0,21.66131793,4.286278224,Micro
45.0,12.22739961,1.306053839,Nano
97.0,37.34694168,3.515729693,Micro
45.0,18.80608405,1.052299168,Nano
79.0,20.47557359,4.375098213,Nano
68.0,18.70863089,1.950714199,Mega
21.0,9.726088372,0.863382785,Nano
96.0,38.09039458,4.942815974,Macro
87.0,27.73488768,3.636000569,Micro
96.0,34.65952748,2.733309859,Macro
64.0,14.23847068,0.455445095,Mega
27.0,8.356876047,3.829888213,Micro
37.0,20.4962389,0.8425903,Micro
38.0,15.2710352,2.028067933,Mega
47.0,14.16232438,4.388114516,Nano
89.0,34.52637823,7.837740232,Macro
38.0,21.97177734,3.883806758,Nano
75.0,24.76678077,8.778415289,Micro
84.0,23.15883778,6.493394974,Macro
30.0,22.46689109,4.616527829,Micro
84.0,26.41066438,5.163949549,Nano
12.0,10.2207438,4.46418734,Micro
36.0,20.90492829,1.336251172,Nano
84.0,31.26640836,8.080731556,Nano
25.0,5.739965646,0.235851848,Macro
58.0,17.93429813,3.457853997,Mega
48.0,16.36000105,3.914305454,Macro
88.0,31.2965668,6.268563747,Nano
32.0,12.97443837,5.112082652,Nano
48.0,7.639383814,0.025406846,Mega
93.0,25.64704705,5.12437604,Micro
22.0,5.120816808,2.205299711,Micro
40.0,7.646082707,2.037287337,Micro
65.0,21.07836064,3.607061612,Mega
89.0,41.55373951,6.947762673,Micro
19.0,8.375280559,2.664241648,Micro
91.0,25.72782083,1.843733021,Micro
28.0,20.1486607,3.254181348,Micro
53.0,14.44984131,1.122940162,Mega
55.0,22.37478299,5.066577857,Mega
82.0,26.53276921,4.872160564,Mega
70.0,23.17539059,4.579829006,Macro
49.0,16.93806801,0.071734979,Macro
19.0,7.726151916,2.074506079,Macro
77.0,27.14371231,5.714889719,Macro
53.0,23.58638711,3.258949178,Mega
68.0,29.3015032,0.673080227,Nano
43.0,16.40090079,5.537219727,Nano
36.0,8.11996156,1.225191317,Macro
50.0,6.744746854,1.282871587,Macro
43.0,18.23019243,4.079293023,Nano
98.0,26.1898417,0.681756659,Mega
97.0,26.74517188,8.197650451,Micro
41.0,7.275071751,3.573620196,Nano
65.0,24.95557114,3.886572721,Micro
17.0,6.151246864,1.483987622,Macro
31.0,9.288699517,4.01258944,Nano
51.0,19.3160696,3.605940065,Macro
19.0,2.50188917,2.17074948,Macro
76.0,21.43025018,3.608351353,Nano
58.0,21.45827878,4.237901938,Macro
33.0,13.46389184,1.837696108,Nano
42.0,25.88765729,3.593714636,Nano
40.0,18.00291183,3.036473483,Mega
45.0,6.951526595,1.566329051,Macro
31.0,9.9541245,3.674953196,Mega
99.0,28.34481642,5.939716823,Mega
75.0,21.56510793,6.507939785,Micro
84.0,22.47695972,2.357758852,Micro
26.0,4.545110873,2.852404636,Macro
94.0,34.15861088,5.82074361,Micro
100.0,42.22523217,8.977117102,Mega
54.0,14.3343517,4.555541139,Mega
82.0,29.49738981,6.111231604,Micro
37.0,10.25291621,0.86532872,Nano
94.0,27.85248821,8.473494927,Nano
42.0,12.97234194,4.980146826,Mega
69.0,23.61530268,5.555739478,Macro
60.0,18.47461371,1.883694635,Mega
40.0,13.81986703,1.308923021,Mega
51.0,24.64687638,6.444050052,Micro
100.0,37.403986,6.441653552,Nano
61.0,20.04207353,1.427891296,Micro
58.0,20.79986713,4.461833955,Nano
68.0,28.1018425,1.426340997,Mega
75.0,23.68041523,3.618129755,Micro
18.0,9.088533067,2.109127791,Micro
24.0,14.37081327,0.126918813,Micro
68.0,26.11363167,2.738414665,Mega
38.0,10.62808317,4.223887377,Nano
88.0,26.00963987,1.495600762,Nano
48.0,16.91928999,1.063630886,Macro
71.0,21.49219873,5.969253678,Nano
17.0,9.735393504,4.97714354,Mega
36.0,15.3930559,3.601161957,Nano
17.0,9.150564563,4.636304292,Macro
35.0,16.6133403,2.9376344,Nano
38.0,9.060266838,0.887353031,Macro
66.0,29.203523,7.078862302,Micro
